education,work_experience,parent_income,age,gender,true_loanworthiness,algorithm_score,approved
14.322671098540393,5.059532797101648,72081.94852711135,36.076666278497974,0,2.9308544160719956,2.554598425776391,0
15.202584614063772,7.256302076204917,87220.13409539548,45.49184655168236,1,2.8572571004161103,4.305955020700809,1
10.72575544135963,1.6024209512227552,61295.827002467624,25.868673662182246,0,1.4794190268013974,1.645465925868744,0
13.366851826424451,17.108345992213216,75308.74988750032,39.00190680558592,1,4.569158019320485,6.662215218712843,1
15.332767769129598,3.061952006310416,89554.4059060415,25.013577585045454,1,3.5340394501566297,4.494176981000024,1
11.547019267733091,3.872134864611282,64909.97363588626,35.75341175338914,1,1.7954325562287812,2.512339044951059,0
16.127094055037016,6.238963182454398,54896.25656971433,40.92266738045183,1,2.4571203956550254,4.0646064869084935,1
13.198083930243586,13.15230289940951,25907.560836457684,33.28397946540625,0,3.4682633974799315,3.4081842397193727,0
14.12491875062017,8.058035997050617,58337.32948557012,39.409012832695645,1,3.1093959257554302,4.132972513797923,1
13.19488016331181,3.0554568158781503,76468.46369124623,27.322141321336527,1,2.6712817966224893,4.02802325945062,1
20.556834553526812,13.017353443029357,78912.6685513526,21.690480174428934,0,4.2978300705017904,4.217859539610674,1
14.959508325786198,10.924002507141925,70087.30131436819,39.45623697990243,0,3.189432677218826,2.921874956104401,0
11.8268672131323,10.15373982886581,49174.0181007552,48.95208187260586,1,3.0486349861002076,4.199184753842032,1
17.467634736309567,10.862936964683362,20463.568621048187,27.031640478640863,0,2.9974144680374906,3.1100008704458486,0
11.337469050086934,17.577447602329805,50095.6980399053,44.77755344085436,1,3.127541653674367,3.917434580001267,0
15.626590785014265,16.74037958014445,53913.102578920974,35.347387270531286,0,3.896182636992889,3.788092181364883,0
9.120989628360674,5.253138627986819,53741.42065619972,24.31446782645539,0,2.6088023178271174,2.3343303363449484,0
11.015441853304708,14.49553997124461,72371.12713955849,25.9479575891827,1,3.0918363639880453,4.160909605853119,1
15.59058370760737,9.532672759035602,99713.5282202968,35.1262781868852,0,3.5472437424164003,3.4392113972400877,0
17.215399739986232,9.996383264550998,62470.58403682186,31.76430169660717,1,3.3364966222937857,4.577082825220308,1
15.514104843569912,1.2309166734266856,55665.36421687077,24.496696185934088,0,1.9459378594208252,1.560271309263269,0
14.653055152835279,7.318456938447216,54815.56373991815,21.44768575019676,0,2.931907944055695,3.0495542514283462,0
14.096688913232134,4.748705638653741,62487.695338154284,28.22624537658795,1,2.0992288238777124,3.1063228215270264,0
10.564434028897718,11.312235259573237,43434.124793032024,36.55047206664894,1,3.389724806069429,3.5923656147624796,0
12.840467374815875,12.28432200161122,62403.9711749211,34.948793979174894,1,3.478097685629395,4.151163786217769,1
13.618083687120638,-0.2979454040652456,69016.24672663599,30.990096339999376,1,1.5232408664574297,2.5649701544717987,0
18.171366678656746,7.911860543982918,64193.72127148976,36.61509755433186,1,4.011131585998891,5.516606954389415,1
16.030854868705383,12.487446019177009,69150.83868009562,43.3202137589015,1,3.6598199720913733,4.939842783850716,1
9.710879533911799,7.25328415074622,68674.95218697071,38.153012083473186,0,2.1604502642049206,2.0456234307346524,0
15.972251908184385,10.916254580009458,24562.066355071125,34.02953062888336,1,3.4277375834499155,4.33220665744743,1
13.84475315875105,9.404661870508336,72737.40316790807,42.42457605328551,0,3.377778225893111,3.1154136686483955,0
12.969233999082125,9.366640927810506,46579.70308675093,27.32119758226964,0,1.7623857972853965,2.117518893230627,0
16.835028866522602,6.91474008772681,38083.21673992084,33.20064368355719,0,2.40410961937473,2.7149780574306495,0
18.092998567487854,3.1336767834571617,37910.96344290007,33.391296515197055,0,2.522913839099048,2.696299373802263,0
17.793840357348596,3.5138794102998903,68670.83220945059,25.104373932457236,1,1.5438946904288826,3.220129507375943,0
12.482347430332084,10.83741005782127,55548.50145550294,31.64100670172514,0,2.9343471873230116,3.205773959742659,0
14.072362872446357,8.077833022075533,26360.624320291783,18.400322552837576,0,2.389809672724953,2.0535712514773232,0
15.993790294210692,7.445951021571101,69560.75630384567,50.29742438130363,0,2.550965239886494,2.5608437499135785,0
17.926635381367078,6.3044398307105896,31207.837384023453,27.500689692509496,0,2.697349350568901,2.3612692053748128,0
13.56247728646413,6.7792446180769925,62796.427170364215,47.68891305137049,1,2.803695580072373,3.5790689677892042,0
14.443023070008548,12.187647177952558,64769.97851346109,35.30467604575594,0,2.70709094069556,2.8175104220196423,0
11.680995077981915,6.659023672527893,77711.5416339009,39.51891305724767,0,3.174061818444331,3.4580869501850935,0
11.411380127757987,2.635741146793725,95633.69572933702,31.08960161319255,0,2.80558749507042,2.7474327547436586,0
17.437577467182592,10.974607102160693,32706.473481989167,36.6634375356934,0,2.9541095870054086,3.448809716668259,0
19.06872008571247,7.180493344541131,58950.52287873901,40.20391711990749,1,3.0404570791731014,4.760864385858009,1
14.783969635258998,8.125583462131106,54473.29409911565,40.31641931515346,0,3.2323851717978993,2.999349512072946,0
18.010598693676073,14.430313225598042,68674.99371921924,41.19818712059486,0,3.7922264614277474,3.466207895865646,0
16.084908075142902,7.917757770597971,64313.375418672375,32.05333831968659,0,1.9963569198190272,2.301796365074442,0
13.064640736184627,9.1567346924749,52949.075145267605,31.15712262006916,0,2.9800517808146685,3.018589515536613,0
16.084186816525243,3.284306034806699,51181.95622778289,22.24658939785917,1,1.8624004106072296,3.4236333057105988,0
19.614109699397908,7.1213221905961595,37670.98289631905,39.185752089415494,0,2.7568362691630073,1.9594472910270349,0
14.892521882670145,10.438104180834404,79757.23164813018,43.659029690587545,1,4.123847456646616,5.4365012552177125,1
19.693930967442018,1.7785050646350307,69184.08363199058,47.92785343934344,1,2.7590254627305955,4.324886302925926,1
7.140764687730767,8.803380372462838,78355.36395590275,37.44138107664406,0,2.5747303070884966,2.1566024463134372,0
17.465707513125672,8.403164290579225,53792.077270489724,28.868161816731444,1,3.2316805211463584,4.709446569574398,1
15.261141204714514,8.165149822349758,46863.29062611139,21.42323085368436,1,2.896632759323538,4.500290939891326,1
14.102977948602398,12.148635594632973,38433.69866741545,43.333333864666805,1,2.6306583472404084,4.4708246280265636,1
15.275282329606506,9.337754059394086,67178.3516748132,20.629787465779714,0,2.927353714298638,2.9999994364953912,0
9.037293256197321,13.912287593425777,39204.135509435306,32.275167378049865,1,2.8018950463951424,3.242880395026418,0
14.340984336487464,4.025641937623855,96973.261379331,33.205545376450836,0,2.9159395348711774,2.685088767915637,0
16.07133771453524,8.543698268873392,33847.14837813119,34.44435889719185,0,2.8872461986890223,3.1761859073085823,0
19.433682134224547,8.33786714555979,65473.202384250035,35.28642080028672,1,4.592629720856916,5.986935698533503,1
13.445189345179058,3.7229820249796797,91337.09414427573,36.1051804509406,1,2.067180264044938,3.348427412421173,0
12.574519191320437,11.825180008365384,71981.79518527618,15.677093903371762,0,3.492241641171029,3.5803459981589145,0
13.49472886924639,17.29869322341127,63513.474249835584,35.11724727896102,1,4.319969105739102,5.4743724102286055,1
17.746206353106224,7.931975702064676,40630.32706076209,17.163395407104982,1,2.9484922583298685,4.0026773166762535,1
15.986253328979053,10.020084353095069,32364.616228645922,40.85774458472796,0,2.6080433456801373,2.5009558850122398,0
13.410719388698883,8.338073903261309,75401.00217835171,30.558998753571103,0,3.7315453689315885,3.294098031524305,0
16.539802299340067,5.145661320371296,90122.94481549892,17.743706198213197,0,1.7377263822546571,1.5612521618596276,0
15.29123264804412,0.7169588887919351,51223.00019043657,28.486362580916992,1,1.673998616587125,3.2282634798476906,0
17.90593497159867,5.176906067618539,37218.76984767298,30.43939728652277,1,3.1230584995851167,5.032969367751653,1
12.893840718367944,2.432166476193075,10836.611389019628,44.52559694044004,0,1.578820983080241,1.6430055779275068,0
14.017013560206696,14.816408312236472,40384.70312674924,36.57310193400196,1,4.100727161246754,5.081326363537228,1
13.823675540603528,7.539561224307043,57726.8631500192,37.75555955480464,1,1.989653642685007,3.598450996453485,0
10.609455155603644,6.616322683811317,91982.46481673469,44.44977307376481,1,2.2656128369823962,2.9014811624159065,0
15.888360831193728,11.556615299151224,73462.67384465937,34.230845696604085,0,3.158404702603799,2.8176987550610977,0
15.783165816539668,3.512995588576448,66101.70809413506,41.03350368825922,1,2.8150887516903276,4.352350223719329,1
15.015340369927383,4.9325438479817905,51997.60677397738,40.47088891145594,1,2.4330797942070546,3.821934043970705,0
14.29623859987456,8.272289076994484,48336.68565488087,24.7082440514447,0,2.3846964734720855,2.221923700194333,0
10.753887773848756,12.115075965693922,88112.95195015927,46.783868621038636,0,4.07721560086929,4.10728316974016,1
13.738064031703923,10.006740180675152,64014.77081516779,23.637585759434444,1,3.6642748738859074,4.9207292737118316,1
13.971856450419692,8.993300570063528,17947.98616157956,42.33893319582278,0,2.3428986015080757,2.4040022538236205,0
12.593168192335144,8.312470940944065,46529.207042055146,22.86341570475494,1,1.6147770323228114,2.7617755380457005,0
14.516142865001973,9.6009434221071,42835.67936456746,39.80989430521338,0,1.7965188791899769,1.6448044207219845,0
16.212152570443614,8.80661162051702,49074.7198164507,49.89531902520138,0,3.2059180506416722,3.363791563913552,0
20.65855770363159,3.880110900892257,71258.2132057017,33.29617074759831,0,3.310924568503994,3.3161919197789786,0
15.523733438495517,8.184316886532605,57851.10236411501,32.94915485717483,0,2.9222131615425955,2.7806700050816895,0
15.772651172168294,3.7052453643289898,58462.69185992676,39.883519994534794,0,2.5014814393497575,2.427716010679775,0
14.776662252701499,8.324330171603295,86269.46322650474,32.364828352299654,1,2.7247542945539447,3.9230499690467697,0
9.243686354102875,6.077408234047034,46070.77820426623,49.54622962994257,0,2.5846772752614267,2.151063774143043,0
14.92045837365235,18.157526491131446,97283.99051774699,36.53753799566957,1,5.112095001720691,6.163143065114948,1
15.18069062982308,7.840422464993153,46573.84817257828,32.43864393423419,1,1.604280126136393,2.8918208437965367,0
22.38972633745586,2.383041734953645,61783.96393225143,30.677715776834535,0,2.803399851501556,2.3981025408849006,0
14.422917105656632,7.463279157292302,54375.92809194466,27.536412238615835,0,2.161995927252282,1.976018828707908,0
15.904642027000838,10.077434982551551,62468.38267001922,29.977960105940085,1,2.379822081012886,4.435679777224532,1
14.89586469088427,14.693455784610094,68891.83990146258,32.194612850731225,0,3.03241202240706,2.6936345129607018,0
11.493965887141403,5.642190400245126,68676.70480177752,31.098887412011358,0,2.613858831540209,2.4987146577450803,0
18.42846844354506,1.67028810390544,44937.653387588405,29.734597806903167,1,2.498367554396922,3.8410992151928087,0
17.255799098060322,11.267348045723924,37541.70645104859,51.790729842819516,0,4.044387980452997,4.009326979266996,1
17.373095841129143,2.4776051764013953,110063.43581811422,26.759239388084083,0,2.9233602313595393,2.678884728419045,0
12.271837635615784,6.25537823397006,50320.31320798894,36.1730607011694,1,1.5317485702249836,2.4359593967988324,0
19.2083829328083,6.969518057956024,73984.24877343973,39.740168078086974,1,3.1557399230835057,4.611014105819368,1
10.794446811623157,7.721466186799567,27847.173789536064,40.04086396466986,0,1.567420970985861,1.8839593158968084,0
16.76057128140081,10.756657828297342,54407.74560190646,34.53114339374022,1,2.61869957568026,4.0692478151362055,1
21.571366877429938,5.265462870854449,57456.01232035114,33.07437942522152,1,3.3399822495516642,4.946227140205692,1
12.028391024607934,6.905082991332957,69456.30139855665,38.61237992991605,1,2.770414892060828,3.9754929516714297,0
13.301106811191683,7.942918588202446,5550.917180161225,37.13217319982561,0,2.5124885711771547,2.225008586368121,0
15.298954095262923,8.598391830075153,63322.812261566614,32.92832932185989,1,2.791025732350636,3.601697085203433,0
13.489573037651402,8.39130869883169,37005.17089264214,22.504971426204555,0,2.8412150526081685,2.840302306378326,0
10.348009706801601,9.744023100890319,66486.91422389848,31.25661022133402,1,2.5212368334064217,3.878217131388576,0
15.205688924418082,11.375358038566949,39273.41606323674,25.827598690340338,0,3.4873140370949454,2.939014798420179,0
11.813088858821686,9.570536462603872,42890.34608148837,29.662723599469388,1,2.7408854772173625,3.272897986628802,0
16.420777291905544,9.814342094036874,54527.44779213464,35.265785908135676,0,3.0074264080569977,3.233184107005251,0
12.24172729729859,1.6711073330140893,38953.41060793609,37.86988915197293,0,1.959519800285942,1.7668233804023539,0
19.649803215052618,8.200910796662722,50489.3110652929,49.24362201033925,1,3.282225301064081,5.180790192743306,1
12.650240122991288,9.918030192006434,36132.484629133694,30.70074896876949,0,3.406956622060483,3.155709949977899,0
14.033815451382972,10.915764778281801,23336.590966025447,41.1970050822012,0,2.9121674084535645,2.9547560616763175,0
17.440551652109008,5.230596903064823,80359.14104858719,37.44768019550269,1,3.0083629404583023,5.02576028328485,1
11.307407050698135,5.36384290044542,34079.026143521434,45.36798136511832,1,2.0596644654079004,2.582028276371153,0
15.682379803812388,5.703597298865606,56426.38224784033,39.60982975676501,0,3.128492444841048,3.4356206878822393,0
18.921428262847286,10.145655599565373,75057.8216298757,26.93214858170947,0,3.8075290513126876,4.011441090302314,1
10.177550296316317,12.135524219696833,47701.11794967914,21.21563176567015,1,2.5291153761905862,2.850097130492545,0
15.553901575596912,6.370159570833594,43496.68200508924,37.490093597340035,1,2.035605573966017,3.50866588864824,0
15.77964838274527,11.631849254508197,64524.76177334843,30.772392016796875,0,2.848646022868991,2.870487861527773,0
17.34546861533193,8.493919236658376,82358.67645454305,27.157490032395224,1,3.1533824649140167,4.665257529421329,1
11.289147867365754,7.5028568913502545,36613.69469827062,24.85937836373538,1,2.886166262867059,3.866036319539145,0
11.038630160747172,7.154463080728124,56997.04335965122,36.28780398069724,0,2.3511037289088783,2.245993975584137,0
16.565824696850694,10.986445458408628,25350.10810065345,47.061661594506916,0,2.7681372900734864,2.7891669777562056,0
15.890954019699558,9.30231126714828,52135.9799263562,31.730621234351666,0,2.0803590331750503,2.152794760687137,0
15.75147855103763,17.10330171059055,60684.09369076151,39.72216248860258,1,4.652524341981666,6.2014895787510875,1
16.039344628490927,4.591101428010703,42907.507164898685,34.18186919825926,0,2.717468826560199,2.259320516546775,0
12.959925835264528,10.072406808119903,50860.16332349537,24.684943287172857,0,3.132691169566441,3.519956938513772,0
15.69676109148301,5.883195960753948,31835.464633851,40.87849074808334,1,2.9735602577206515,3.9466492639511883,0
15.879217419896044,4.522852052045424,61541.57222762987,26.24246364778103,0,2.438701756071373,2.6671902953152893,0
12.856945745920896,7.956531451860111,81113.884977663,35.173013044748515,1,2.965088373227961,4.024616477601885,1
20.59732353343427,8.549409917628145,38057.122604590724,32.26783667995756,0,3.847290820591865,3.4629439177522556,0
16.42149876273536,19.67269422024037,47546.56466895234,42.144619476525534,1,4.185584115343536,5.736177632528274,1
11.426089508392053,7.263416737267192,70050.92492908363,26.53479206023451,0,2.842918201781302,2.5592962100227505,0
16.96966082590149,3.479285082061266,84241.81438645473,38.12695926241568,0,3.279616165237698,3.60025483178499,0
12.075954989318035,9.092042869977544,30136.203755821374,28.281620741210393,1,2.7205448223782462,3.4648898697596766,0
17.361253811227357,-0.2985601501854731,56624.30525168101,30.911158301369717,1,2.0835080712207645,3.1211376230618866,0
18.47578673702221,7.632172869582937,65662.6164463905,5.918398179679183,1,2.847769517088697,4.905501722301807,1
12.537953044944869,8.064101129180642,57958.87218742304,51.73678857294327,1,3.2325334178805636,4.290725823746123,1
17.890128387732965,11.178401531780846,10464.158662458256,39.40445546260985,1,3.346287353476101,5.145457529977793,1
16.238342780809496,11.894488997711388,70021.80018617545,28.861220112494685,1,3.9802711108282836,5.098663825283223,1
17.46618047998347,5.98572152436913,90386.72702181288,26.00275449333605,1,3.347978995242082,4.277053882227969,1
20.690378947961843,7.397543941480268,62333.235023390065,31.034809976965278,1,3.5235160720447456,5.845114694067263,1
14.26383565199139,4.935516677557317,39377.878934114735,40.73503627855561,1,2.141351810389566,3.3158073319350203,0
12.73879150692753,3.4877497807692244,49737.455072714336,19.863320595320594,1,1.7096173422408858,2.8809020611827028,0
12.33145671112343,9.239579117522538,95398.26135311185,33.8673246456453,0,3.53178836224983,3.7287670964293107,0
12.552569145103686,2.905657805613603,78199.25081721117,49.165134979701385,0,2.2185597904050747,2.1179424745003677,0
14.768694871757688,6.341492397712548,72800.53236768658,25.928429312257567,0,2.7187404703940916,2.7866093346787464,0
16.02345592444993,4.019304160403051,67128.25167068752,35.64308031010924,1,3.3209145506676627,5.1514459208642895,1
15.830072397990056,10.198732745161038,46777.25775618055,52.62647852206206,1,3.8114512133203284,5.134726084455536,1
17.481549747108073,15.205720397065953,55988.576386884626,40.05721303752618,1,3.9430405803824007,5.723825950019081,1
15.039005675633721,2.793648068786675,58441.54528642968,36.00739056388364,0,2.203709801137475,1.6063357071282884,0
19.36060223147195,0.5879260684097236,70991.48632128887,39.053091639272026,0,2.5495940986352257,2.88672228773099,0
14.206029500286132,7.500452458599731,90178.37788533806,31.793077319922382,1,3.469042080961845,4.183043741588666,1
23.160507499768855,8.062791183831033,82366.76273586256,45.39705028242752,1,3.8027056723255854,6.171579069512521,1
16.87700204329502,8.87463722702919,31612.312884079187,31.805359816798305,0,2.5082744064536886,2.62546377258907,0
12.428527330751152,6.21471793906262,64479.89937802097,19.326547130112182,1,2.9995631869979174,3.963639717250869,0
11.787322505816663,7.197442804698273,74735.26690335794,31.86957516847632,0,2.7606419586890603,2.7307654923266815,0
16.447417245729557,9.470041642162409,72377.20660289271,27.26612376098637,0,2.888365850788875,2.8125465227816746,0
14.329611644022448,12.161723570579355,47415.32473225161,32.75044790242057,1,3.3320210511726565,4.2687813597418325,1
17.142001482276275,0.17980491872686866,118282.18431536722,32.927327527354954,1,3.3013349280668836,4.703742192705497,1
16.419712873720634,6.524242243874151,34458.30875337763,44.57938559843926,1,2.170443101040752,4.224832111665542,1
14.781513262029382,8.855235175764253,38336.231066679,40.562341813315086,0,2.6828957843521026,3.0735877975875217,0
12.459618845794786,4.328095581557056,64671.90162523153,37.10612390060317,0,2.261719543054456,2.0004185894977256,0
10.455458325942406,14.924678527069197,102336.06109927707,34.97643670933924,0,3.875895788130501,3.9562020088286878,0
13.660455143798936,5.4583604790850515,43276.10298591659,26.529135929136046,0,2.584426734273881,2.6132204832448105,0
17.569196382970418,7.834829251970868,54683.43268706015,17.55059809867458,1,2.547776006137473,4.0120076115316134,1
15.642281232390612,10.224088387369163,81545.87346031386,35.90528009114227,0,2.623715878727761,2.3228826117365173,0
11.262783663864036,5.634860844792422,59642.75690224533,41.35712962858927,0,2.9340931018770915,3.067862497319087,0
15.519542777553546,0.6137078087823316,53307.92290939409,34.133328934043284,0,1.539776372340517,1.793597861314908,0
16.15595213918651,6.2853818923338665,71312.6580377344,30.7211654177064,1,2.9961649367487215,4.1115905451473385,1
12.348427691396601,12.117762223708162,65450.35980459186,38.7160173217137,1,3.113581621123276,4.685086815449698,1
15.461175317836584,6.652419492859446,80608.77571273583,34.333342395005225,1,3.0554732318031363,4.808191738357461,1
15.174626155338,4.614262794164086,85829.37778130727,48.485953535791694,0,3.7682935400911775,3.9327432077765474,0
11.571089106508131,11.702688838010886,66140.06120010723,44.86182673654628,0,4.667260252966647,4.297744342166004,1
16.07336208104485,6.676900415907789,65834.65450756619,42.67606445618664,0,2.141580681607367,2.2620032694027357,0
16.682353579104703,5.9593567453991305,64282.21964572267,41.06187291367923,0,3.3925061962332466,3.477099596702586,0
18.24915372952583,8.597824358653238,69782.61113298575,24.678660684388344,0,3.094957797414679,3.248904380280228,0
18.16140615610471,11.083000838475149,61103.41275742928,40.303949616420795,0,4.008406426150145,4.485545707837066,1
10.866991896128727,17.526854126930182,59987.830353554215,38.0106076611726,1,4.026325723139523,4.810232696367409,1
12.186524880254632,11.308944430629692,83932.54241654485,39.851397827129304,1,3.98759561511789,5.570596077040077,1
16.54510580162598,12.639359865553377,90322.32360710086,38.94087589450442,0,3.9399333742746876,4.061884678072812,1
16.541357852736628,5.976135204048578,29848.941107331582,38.62210070278452,1,2.0781375349837545,3.3951343675590375,0
16.545143058918143,3.8965275761220948,60200.42303481138,56.60693175639676,0,3.262436779297962,3.982249941309885,0
26.558194471964164,8.249325398476492,46226.11133109531,34.390514640384644,1,3.6819621730317933,6.3367491902342366,1
16.7126715320795,8.428679661038386,53780.570670278554,42.490699046634646,1,2.942109420611867,4.226956407732575,1
18.406696920541798,3.6859490345416113,68050.32419470642,31.232081517887973,1,2.5038092892682586,4.119743958006372,1
17.86200529047961,7.298821880383949,73388.76743084937,41.32513267110137,0,3.7198393703964374,3.9104092769527976,0
16.954173753917395,9.597270406876524,57757.471127773104,42.51455912185964,0,4.035695120731473,3.990436812695871,0
14.054192266078964,9.44157358007232,21733.193305543944,37.91540861708278,0,1.9970315178396045,2.0372038785530897,0
17.276907661479804,10.01715141353709,40699.088388476404,48.353975539012,0,3.4989899764790433,3.253828895380227,0
12.681524356387285,9.163858920549771,77929.99340400333,27.92579170911666,1,2.7398644772039007,3.252458553600257,0
14.289544179779973,5.971965362919777,5191.471559301375,31.102232466654222,1,1.2982131909389745,2.5090934057403853,0
13.543909356512689,5.944397493404628,83748.54303364,36.699040688187914,1,2.8885616986786977,4.034960980997733,1
15.245622418158968,3.204194408024496,70424.59981289082,42.046454827873774,1,2.171982778477238,3.604680897760491,0
21.943975700020527,15.13910015674038,86323.52163060044,36.435436170359466,1,3.5984211572850784,5.369961815155271,1
9.398204422224756,8.053801458477173,56028.61626238079,45.286072292084526,0,2.13252212694696,1.7303558385847604,0
17.058780571123542,7.100587776820593,18771.891519541903,29.706481032269444,0,1.9603640870775119,1.6707667461533073,0
10.161852386431045,4.2848316741901655,68607.25283012996,25.875372084091566,1,1.8121049190118645,2.8949802847069166,0
13.5842044026317,19.74263160931111,85493.06248076682,37.465026692292035,0,3.5597173443822325,3.3597339507199613,0
18.2668517909021,3.706687871108418,78494.43611026842,34.38255779109043,0,2.6718825561289803,2.539258260387852,0
15.192840057286388,6.284608297575707,46746.17033023929,39.34290976286576,0,2.2721900709431138,2.17846600179378,0
11.76676566621208,9.663347345144242,61735.22150925294,34.78078167306797,1,3.001809129876368,3.742702845711539,0
12.854088872220096,10.400851862977111,49343.27462440152,32.27984167501234,1,3.117142507907515,3.9445881468696746,0
17.038793246804026,11.831728220862736,43614.67071621255,34.40049942621021,0,3.3713083054100244,3.1099712360198812,0
12.80890010484859,15.230434031077053,79107.77142359702,35.23079115834548,1,3.50937430785402,4.96046129070934,1
15.649375768745925,10.02463062184285,36049.353774696756,32.560149601213354,1,2.731047480753173,4.250015262630645,1
15.13671551971144,3.7758768001333296,42123.671388367744,33.37494362941258,1,1.8492900004638115,3.487307784380027,0
13.04519895718255,6.972219499512874,37919.48733055229,31.771253304104718,1,1.96602194838158,3.4553437710380863,0
21.431832267975977,9.23132949005554,30195.04953401907,41.85332095895525,1,3.6028060080728634,4.791025295640567,1
16.901757066954033,16.272904166023295,62928.28583685207,36.552168036046396,1,3.009875436027634,4.55308753533146,1
8.924572240027178,2.408778086302812,83230.06096963951,53.054019777350135,0,2.232699064945745,2.0568454747762495,0
15.559362944308283,12.81030602090091,56302.46487509469,36.285636410227696,0,3.212099304985835,3.5471421982918394,0
13.014640605694836,8.719657478185667,29885.043988716672,30.593140237370704,0,2.7524116861939993,2.529970325221231,0
17.557300004388672,11.351322140917922,76798.89079484055,56.365402998904514,0,3.071066660647218,2.754821733738105,0
12.622437784701898,7.592021133456272,93714.03508069942,38.30901102171468,0,3.0323557609653804,2.6021420027694497,0
14.655790675599302,4.630269479494695,47075.15351706811,42.92099829514253,0,2.6336649374210768,2.542862464127436,0
16.51496183694137,11.003491117605328,50428.914665645636,39.73682386561993,0,2.288263025531794,2.5627466042902873,0
17.597265582510364,10.617724108422484,70313.21260166788,39.984088234381986,0,2.947376351460156,3.0242265165185493,0
11.399110778832672,11.888227862958887,92437.47495570102,39.285232410819795,0,3.3150882449671517,2.9542937654263084,0
13.996496292477154,7.946781458485459,49603.31708549548,26.183323481791476,1,2.8593552272743543,4.654802583630637,1
13.575164066517132,5.600711906720603,33351.0043800359,37.940232380491295,1,2.3823705188224675,3.6847485173216517,0
13.040012302278864,1.7648520199046338,72628.37212544814,24.401109569198088,1,2.4050080680827444,3.692232333037937,0
20.29636272084329,11.277493072557625,75981.36146284599,33.605097308699726,0,3.206154842714139,3.5916634909184366,0
16.214945132882868,9.695557929775944,60122.629008704534,29.1950603474937,0,2.284478396641779,1.792413720054045,0
11.217348136994865,4.1368694685441625,48837.33480685099,37.85976148678979,0,2.1642119229438337,1.890781681367469,0
17.753585841164327,5.845705306813503,79887.57461984092,37.67300997870588,0,2.4770186956470854,2.723922102724367,0
21.3664685910379,6.132964752194238,70560.72009095928,38.84916712612149,1,2.8772193286941725,4.520644689391519,1
18.09739578165344,2.0680622720703274,44631.28966193015,37.298372581992695,0,2.849546710683456,2.767042669006942,0
10.44189010213796,4.729270413579465,60981.89462611343,30.14539726570881,1,2.2618914963199415,3.0327583106843474,0
13.547297781401246,3.4646785727745835,32965.84935950707,32.91197208518656,1,1.737220952701781,2.4587291142529306,0
18.800733447559868,6.350083952448253,73717.80912875841,42.36316929003588,0,2.8568574356792764,2.7486122810391844,0
12.876991603143658,5.045210006681749,54755.328612342884,43.5428534183552,1,2.7637379696555127,4.075788095175428,1
16.331458284438686,1.491980316533005,51285.783352305254,25.825735210987606,0,2.251158056444122,2.4699942233894743,0
17.32390216028801,16.090360922277924,59342.51029695132,22.75257893989883,0,3.1220013254565493,3.4559057240467896,0
12.21920858526575,13.010162924116923,60806.15398660496,29.1848849343623,1,2.1434554589658226,3.4183390796296367,0
14.8214239318146,4.883922313920058,77898.60123131122,43.361660656258,1,3.753502561473868,5.107407132366103,1
